event_id,user_id,timestamp,event_name,event_value
E0015104,U01417,2026-02-08 07:13:14,level_complete,1.0
E0015105,U01417,2026-02-09 02:36:42,level_complete,2.0
E0015106,U01417,2026-02-09 03:50:57,level_complete,3.0
E0015107,U01417,2026-02-10 09:21:28,level_complete,4.0
E0015108,U01417,2026-02-11 08:20:36,level_complete,5.0
E0015109,U01417,2026-02-09 16:29:27,quest_complete,1.0
E0015110,U01417,2026-02-11 07:01:00,share_invite,1.0
E0015111,U01418,2026-01-27 00:00:00,signup,1.0
E0015112,U01418,2026-01-27 00:09:26,tutorial_start,1.0
E0015113,U01418,2026-01-27 00:16:05,tutorial_complete,1.0
E0015114,U01418,2026-01-29 10:14:41,level_complete,1.0
E0015115,U01418,2026-01-30 02:16:54,level_complete,2.0
E0015116,U01418,2026-01-28 16:08:00,level_complete,3.0
E0015117,U01418,2026-01-27 06:02:01,level_complete,4.0
E0015118,U01418,2026-01-30 17:20:49,quest_complete,1.0
E0015119,U01418,2026-01-30 14:44:39,guild_join,1.0
E0015120,U01418,2026-02-08 13:07:18,item_purchase,3.78
E0015121,U01418,2026-02-25 17:56:40,item_purchase,10.09
E0015122,U01418,2026-01-27 13:59:21,item_purchase,9.1
E0015123,U01418,2026-02-04 07:36:04,item_purchase,9.92
E0015124,U01419,2026-02-21 00:00:00,signup,1.0
E0015125,U01419,2026-02-21 00:05:33,tutorial_start,1.0
E0015126,U01419,2026-02-21 00:18:21,tutorial_complete,1.0
E0015127,U01419,2026-02-21 06:59:09,level_complete,1.0
E0015128,U01419,2026-02-24 00:14:49,level_complete,2.0
E0015129,U01419,2026-02-24 02:27:47,guild_join,1.0
E0015130,U01420,2026-01-29 00:00:00,signup,1.0
E0015131,U01420,2026-01-29 00:02:22,tutorial_start,1.0
E0015132,U01420,2026-01-31 03:06:23,item_view,1.0
E0015133,U01420,2026-02-03 12:49:35,item_view,1.0
E0015134,U01420,2026-02-02 05:06:55,item_view,1.0
E0015135,U01420,2026-01-29 17:58:40,item_view,1.0
E0015136,U01420,2026-01-30 05:52:30,wallet_connect,1.0
E0015137,U01421,2026-02-26 00:00:00,signup,1.0
E0015138,U01421,2026-02-26 00:08:36,tutorial_start,1.0
E0015139,U01421,2026-02-26 00:25:52,tutorial_complete,1.0
E0015140,U01421,2026-03-01 22:52:21,level_complete,1.0
E0015141,U01421,2026-03-01 17:38:53,level_complete,2.0
E0015142,U01421,2026-02-27 20:19:37,item_view,1.0
E0015143,U01421,2026-02-27 20:04:21,item_view,1.0
E0015144,U01421,2026-03-03 03:41:58,item_view,1.0
E0015145,U01421,2026-02-27 13:07:45,marketplace_visit,1.0
E0015146,U01421,2026-03-03 11:29:11,marketplace_visit,1.0
E0015147,U01421,2026-03-15 04:08:54,item_purchase,7.44
E0015148,U01421,2026-02-28 02:23:24,item_purchase,15.43
E0015149,U01421,2026-03-09 17:03:29,item_purchase,17.96
E0015150,U01421,2026-03-05 10:27:22,item_purchase,8.63
E0015151,U01422,2026-03-01 00:00:00,signup,1.0
E0015152,U01422,2026-03-01 00:07:17,tutorial_start,1.0
E0015153,U01422,2026-03-01 00:13:25,tutorial_complete,1.0
E0015154,U01422,2026-03-02 14:55:34,level_complete,1.0
E0015155,U01422,2026-03-05 20:13:28,level_complete,2.0
E0015156,U01422,2026-03-02 23:14:02,level_complete,3.0
E0015157,U01422,2026-03-02 04:56:24,level_complete,4.0
E0015158,U01423,2026-02-05 00:00:00,signup,1.0
E0015159,U01423,2026-02-05 00:02:05,tutorial_start,1.0
E0015160,U01423,2026-02-05 00:15:48,tutorial_complete,1.0
E0015161,U01423,2026-02-07 01:51:51,level_complete,1.0
E0015162,U01423,2026-02-06 11:09:48,level_complete,2.0
E0015163,U01423,2026-02-05 22:41:51,level_complete,3.0
E0015164,U01423,2026-02-08 11:19:50,level_complete,4.0
E0015165,U01423,2026-02-08 00:51:29,quest_complete,1.0
E0015166,U01423,2026-02-07 22:53:27,guild_join,1.0
E0015167,U01423,2026-02-05 05:58:49,marketplace_visit,1.0
E0015168,U01423,2026-02-07 10:54:26,marketplace_visit,1.0
E0015169,U01424,2026-02-10 00:00:00,signup,1.0
E0015170,U01424,2026-02-12 05:15:00,marketplace_visit,1.0
E0015171,U01424,2026-02-15 06:29:54,marketplace_visit,1.0
E0015172,U01425,2026-01-16 00:00:00,signup,1.0
E0015173,U01425,2026-01-16 00:09:50,tutorial_start,1.0
E0015174,U01425,2026-01-16 00:29:19,tutorial_complete,1.0
E0015175,U01425,2026-01-16 01:35:48,quest_complete,1.0
E0015176,U01425,2026-01-21 06:52:17,marketplace_visit,1.0
E0015177,U01425,2026-01-16 13:14:09,wallet_connect,1.0
E0015178,U01425,2026-02-01 00:44:13,item_purchase,20.47
E0015179,U01425,2026-01-30 08:26:10,item_purchase,21.02
E0015180,U01425,2026-01-27 00:40:44,item_purchase,7.85
E0015181,U01425,2026-02-08 11:52:19,item_purchase,14.66
E0015182,U01426,2026-02-18 00:00:00,signup,1.0
E0015183,U01426,2026-02-18 00:02:46,tutorial_start,1.0
E0015184,U01426,2026-02-18 00:20:44,tutorial_complete,1.0
E0015185,U01426,2026-02-19 20:18:32,level_complete,1.0
E0015186,U01426,2026-02-18 04:32:48,level_complete,2.0
E0015187,U01426,2026-02-21 23:48:04,level_complete,3.0
E0015188,U01426,2026-02-19 01:29:41,level_complete,4.0
E0015189,U01426,2026-02-22 03:26:53,level_complete,5.0
E0015190,U01426,2026-02-22 02:39:52,level_complete,6.0
E0015191,U01426,2026-02-18 07:27:35,level_complete,7.0
E0015192,U01426,2026-02-20 21:19:09,level_complete,8.0
E0015193,U01426,2026-02-18 02:12:17,level_complete,9.0
E0015194,U01426,2026-02-20 06:11:15,level_complete,10.0
E0015195,U01427,2026-02-10 00:00:00,signup,1.0
E0015196,U01427,2026-02-10 00:02:56,tutorial_start,1.0
E0015197,U01427,2026-02-10 00:13:22,tutorial_complete,1.0
E0015198,U01427,2026-02-11 18:57:55,level_complete,1.0
E0015199,U01427,2026-02-12 00:00:08,level_complete,2.0
E0015200,U01427,2026-02-13 00:21:00,quest_complete,1.0
E0015201,U01427,2026-02-11 14:17:26,wallet_connect,1.0
E0015202,U01427,2026-02-15 08:15:34,item_purchase,4.37
E0015203,U01427,2026-02-19 13:32:00,item_purchase,2.77
E0015204,U01428,2026-02-24 00:00:00,signup,1.0
E0015205,U01428,2026-02-24 00:05:31,tutorial_start,1.0
E0015206,U01428,2026-02-24 00:21:27,tutorial_complete,1.0
E0015207,U01428,2026-02-28 15:36:13,level_complete,1.0
E0015208,U01428,2026-02-27 04:13:16,level_complete,2.0
E0015209,U01428,2026-02-25 07:56:16,level_complete,3.0
E0015210,U01428,2026-02-28 08:55:10,level_complete,4.0
E0015211,U01428,2026-02-25 02:55:08,quest_complete,1.0
E0015212,U01428,2026-02-25 00:10:26,guild_join,1.0
E0015213,U01428,2026-02-27 05:58:37,marketplace_visit,1.0
E0015214,U01428,2026-02-24 02:47:01,wallet_connect,1.0
E0015215,U01428,2026-02-24 18:33:05,share_invite,1.0
E0015216,U01428,2026-03-19 16:02:19,item_purchase,5.13
E0015217,U01428,2026-03-25 09:05:02,item_purchase,4.26
E0015218,U01428,2026-03-01 08:01:39,item_purchase,2.75
E0015219,U01428,2026-03-13 05:56:13,item_purchase,13.43
E0015220,U01429,2026-01-17 00:00:00,signup,1.0
E0015221,U01429,2026-01-17 00:07:04,tutorial_start,1.0
E0015222,U01429,2026-01-17 00:13:14,tutorial_complete,1.0
E0015223,U01429,2026-01-19 16:25:41,level_complete,1.0
E0015224,U01429,2026-01-19 17:55:38,level_complete,2.0
E0015225,U01429,2026-01-19 03:15:35,quest_complete,1.0
E0015226,U01429,2026-01-20 09:12:07,item_view,1.0
E0015227,U01429,2026-01-17 06:01:38,marketplace_visit,1.0
E0015228,U01429,2026-01-19 02:07:41,marketplace_visit,1.0
E0015229,U01429,2026-01-20 23:24:01,wallet_connect,1.0
E0015230,U01429,2026-01-17 20:10:52,share_invite,1.0
E0015231,U01429,2026-02-11 07:48:41,item_purchase,26.15
E0015232,U01430,2026-02-17 00:00:00,signup,1.0
E0015233,U01430,2026-02-17 00:03:02,tutorial_start,1.0
E0015234,U01430,2026-02-19 22:06:11,marketplace_visit,1.0
E0015235,U01430,2026-02-19 10:54:08,marketplace_visit,1.0
E0015236,U01430,2026-02-20 10:12:16,marketplace_visit,1.0
E0015237,U01430,2026-02-18 11:39:37,wallet_connect,1.0
E0015238,U01431,2026-01-29 00:00:00,signup,1.0
E0015239,U01431,2026-01-29 00:08:08,tutorial_start,1.0
E0015240,U01431,2026-01-29 00:20:27,tutorial_complete,1.0
E0015241,U01431,2026-01-31 14:10:20,quest_complete,1.0
E0015242,U01431,2026-01-30 20:57:52,share_invite,1.0
E0015243,U01432,2026-01-12 00:00:00,signup,1.0
E0015244,U01432,2026-01-12 00:08:17,tutorial_start,1.0
E0015245,U01433,2026-01-11 00:00:00,signup,1.0
E0015246,U01433,2026-01-11 00:06:14,tutorial_start,1.0
E0015247,U01433,2026-01-14 19:33:16,guild_join,1.0
E0015248,U01433,2026-01-11 20:32:22,item_view,1.0
E0015249,U01433,2026-01-13 17:25:38,item_view,1.0
E0015250,U01433,2026-01-11 08:29:25,item_view,1.0
E0015251,U01433,2026-01-15 15:19:57,item_view,1.0
E0015252,U01433,2026-01-12 22:11:41,marketplace_visit,1.0
E0015253,U01433,2026-01-16 10:32:00,share_invite,1.0
E0015254,U01434,2026-02-03 00:00:00,signup,1.0
E0015255,U01434,2026-02-03 00:07:19,tutorial_start,1.0
E0015256,U01434,2026-02-03 00:14:35,tutorial_complete,1.0
E0015257,U01434,2026-02-07 18:30:22,level_complete,1.0
E0015258,U01434,2026-02-03 15:37:13,level_complete,2.0
E0015259,U01434,2026-02-06 19:18:31,level_complete,3.0
E0015260,U01434,2026-02-04 16:15:50,level_complete,4.0
E0015261,U01434,2026-02-06 10:23:36,quest_complete,1.0
E0015262,U01434,2026-02-04 20:47:46,guild_join,1.0
E0015263,U01434,2026-02-05 02:04:00,marketplace_visit,1.0
E0015264,U01434,2026-02-03 19:45:07,marketplace_visit,1.0
E0015265,U01434,2026-02-03 07:32:13,marketplace_visit,1.0
E0015266,U01434,2026-02-17 03:13:14,item_purchase,6.25
E0015267,U01434,2026-02-05 00:33:22,item_purchase,27.53
E0015268,U01434,2026-02-23 04:17:41,item_purchase,19.05
E0015269,U01434,2026-02-24 14:29:49,item_purchase,6.17
E0015270,U01434,2026-02-27 02:52:01,item_purchase,5.5
E0015271,U01435,2026-01-20 00:00:00,signup,1.0
E0015272,U01435,2026-01-20 00:01:10,tutorial_start,1.0
E0015273,U01435,2026-01-20 00:17:07,tutorial_complete,1.0
E0015274,U01435,2026-01-24 14:04:59,level_complete,1.0
E0015275,U01435,2026-01-23 08:02:58,level_complete,2.0
E0015276,U01435,2026-01-20 06:22:22,level_complete,3.0
E0015277,U01435,2026-01-25 04:13:47,item_view,1.0
E0015278,U01435,2026-01-23 02:57:01,item_view,1.0
E0015279,U01435,2026-01-21 03:34:41,item_view,1.0
E0015280,U01435,2026-01-24 07:10:01,marketplace_visit,1.0
E0015281,U01435,2026-01-24 23:09:30,marketplace_visit,1.0
E0015282,U01436,2026-01-07 00:00:00,signup,1.0
E0015283,U01436,2026-01-07 00:07:32,tutorial_start,1.0
E0015284,U01436,2026-01-07 00:25:31,tutorial_complete,1.0
E0015285,U01436,2026-01-08 07:47:57,level_complete,1.0
E0015286,U01436,2026-01-10 09:31:08,level_complete,2.0
E0015287,U01436,2026-01-10 08:39:23,level_complete,3.0
E0015288,U01436,2026-01-08 10:03:19,quest_complete,1.0
E0015289,U01436,2026-01-07 18:52:55,marketplace_visit,1.0
E0015290,U01436,2026-01-09 05:13:46,marketplace_visit,1.0
E0015291,U01436,2026-01-07 23:44:35,wallet_connect,1.0
E0015292,U01437,2026-01-26 00:00:00,signup,1.0
E0015293,U01437,2026-01-26 00:06:41,tutorial_start,1.0
E0015294,U01437,2026-01-26 00:22:22,tutorial_complete,1.0
E0015295,U01437,2026-01-27 19:44:02,level_complete,1.0
E0015296,U01437,2026-01-29 06:47:33,level_complete,2.0
E0015297,U01437,2026-01-28 15:34:12,level_complete,3.0
E0015298,U01437,2026-01-26 17:02:53,level_complete,4.0
E0015299,U01437,2026-01-27 06:07:49,quest_complete,1.0
E0015300,U01437,2026-01-28 22:17:01,guild_join,1.0
E0015301,U01437,2026-01-29 03:30:28,wallet_connect,1.0
E0015302,U01437,2026-01-28 07:07:46,share_invite,1.0
E0015303,U01438,2026-02-09 00:00:00,signup,1.0
E0015304,U01438,2026-02-09 00:08:49,tutorial_start,1.0
E0015305,U01438,2026-02-09 00:21:23,tutorial_complete,1.0
E0015306,U01438,2026-02-13 12:16:24,level_complete,1.0
E0015307,U01438,2026-02-13 21:26:20,level_complete,2.0
E0015308,U01438,2026-02-11 21:04:44,quest_complete,1.0
E0015309,U01438,2026-02-12 06:14:24,guild_join,1.0
E0015310,U01438,2026-02-14 15:06:36,item_view,1.0
E0015311,U01438,2026-02-09 03:35:42,item_view,1.0
E0015312,U01438,2026-02-13 07:16:49,item_view,1.0
E0015313,U01438,2026-02-09 17:39:40,item_view,1.0
E0015314,U01439,2026-01-20 00:00:00,signup,1.0
E0015315,U01439,2026-01-20 00:05:01,tutorial_start,1.0
E0015316,U01439,2026-01-20 00:18:57,tutorial_complete,1.0
E0015317,U01439,2026-01-23 09:40:08,level_complete,1.0
E0015318,U01439,2026-01-23 15:40:13,level_complete,2.0
E0015319,U01439,2026-01-20 17:36:08,quest_complete,1.0
E0015320,U01440,2026-02-27 00:00:00,signup,1.0
E0015321,U01440,2026-02-27 00:02:07,tutorial_start,1.0
E0015322,U01440,2026-02-27 00:10:25,tutorial_complete,1.0
E0015323,U01440,2026-03-01 21:51:14,level_complete,1.0
E0015324,U01440,2026-02-27 23:10:52,item_view,1.0
E0015325,U01440,2026-02-27 10:44:21,item_view,1.0
E0015326,U01440,2026-03-02 01:04:51,item_view,1.0
E0015327,U01441,2026-02-16 00:00:00,signup,1.0
E0015328,U01441,2026-02-16 00:06:51,tutorial_start,1.0
E0015329,U01441,2026-02-16 00:25:56,tutorial_complete,1.0
E0015330,U01441,2026-02-16 19:52:30,guild_join,1.0
E0015331,U01441,2026-02-19 08:20:25,share_invite,1.0
E0015332,U01442,2026-01-31 00:00:00,signup,1.0
E0015333,U01442,2026-01-31 00:04:36,tutorial_start,1.0
E0015334,U01442,2026-01-31 00:21:21,tutorial_complete,1.0
E0015335,U01442,2026-01-31 01:07:42,level_complete,1.0
E0015336,U01442,2026-02-02 22:34:45,level_complete,2.0
E0015337,U01442,2026-02-01 15:41:05,guild_join,1.0
E0015338,U01442,2026-02-05 13:13:24,item_view,1.0
E0015339,U01442,2026-02-01 17:59:14,item_view,1.0
E0015340,U01442,2026-02-05 04:34:27,item_view,1.0
E0015341,U01442,2026-02-05 16:59:20,item_view,1.0
E0015342,U01442,2026-02-23 14:10:41,item_purchase,21.38
E0015343,U01442,2026-02-16 23:49:10,item_purchase,8.07
E0015344,U01442,2026-02-01 04:51:33,item_purchase,11.71
E0015345,U01442,2026-02-21 13:46:51,item_purchase,3.71
E0015346,U01442,2026-02-22 01:22:01,item_purchase,8.3
E0015347,U01442,2026-02-13 14:47:41,item_purchase,4.51
E0015348,U01443,2026-02-26 00:00:00,signup,1.0
E0015349,U01443,2026-02-26 00:06:07,tutorial_start,1.0
E0015350,U01443,2026-03-01 02:22:38,marketplace_visit,1.0
E0015351,U01443,2026-03-01 15:56:25,marketplace_visit,1.0
E0015352,U01443,2026-02-28 16:34:16,marketplace_visit,1.0
E0015353,U01443,2026-02-27 05:55:56,share_invite,1.0
E0015354,U01444,2026-01-26 00:00:00,signup,1.0
E0015355,U01444,2026-01-26 00:05:29,tutorial_start,1.0
E0015356,U01444,2026-01-26 00:09:18,tutorial_complete,1.0
E0015357,U01444,2026-01-28 02:41:06,level_complete,1.0
E0015358,U01444,2026-01-26 22:16:00,level_complete,2.0
E0015359,U01444,2026-01-30 11:09:38,level_complete,3.0
E0015360,U01444,2026-01-27 19:14:48,quest_complete,1.0
E0015361,U01444,2026-01-27 04:52:17,item_view,1.0
E0015362,U01444,2026-01-26 16:49:17,item_view,1.0
E0015363,U01444,2026-01-30 18:02:50,marketplace_visit,1.0
E0015364,U01444,2026-01-26 23:15:11,share_invite,1.0
E0015365,U01445,2026-01-09 00:00:00,signup,1.0
E0015366,U01445,2026-01-09 00:07:29,tutorial_start,1.0
E0015367,U01445,2026-01-09 00:17:46,tutorial_complete,1.0
E0015368,U01445,2026-01-13 07:55:28,level_complete,1.0
E0015369,U01445,2026-01-11 01:22:22,level_complete,2.0
E0015370,U01445,2026-01-13 01:22:39,quest_complete,1.0
E0015371,U01445,2026-01-12 15:41:19,guild_join,1.0
E0015372,U01445,2026-01-11 03:51:19,item_view,1.0
E0015373,U01445,2026-01-10 12:00:10,item_view,1.0
E0015374,U01445,2026-01-12 02:54:59,item_view,1.0
E0015375,U01445,2026-01-10 20:57:42,marketplace_visit,1.0
E0015376,U01445,2026-01-30 07:27:41,item_purchase,6.04
E0015377,U01445,2026-01-20 05:11:49,item_purchase,20.45
E0015378,U01445,2026-02-06 01:32:42,item_purchase,5.87
E0015379,U01445,2026-01-09 04:46:26,item_purchase,4.21
E0015380,U01445,2026-01-10 16:10:14,item_purchase,5.65
E0015381,U01445,2026-02-04 09:58:02,item_purchase,21.57
E0015382,U01445,2026-01-14 09:07:58,item_purchase,22.42
E0015383,U01445,2026-01-15 11:30:34,item_purchase,3.3
E0015384,U01446,2026-01-03 00:00:00,signup,1.0
E0015385,U01446,2026-01-03 00:04:45,tutorial_start,1.0
E0015386,U01446,2026-01-03 00:12:35,tutorial_complete,1.0
E0015387,U01446,2026-01-04 00:08:52,level_complete,1.0
E0015388,U01446,2026-01-05 13:28:11,level_complete,2.0
E0015389,U01446,2026-01-03 20:35:40,quest_complete,1.0
E0015390,U01446,2026-01-05 15:07:56,guild_join,1.0
E0015391,U01446,2026-01-07 12:19:35,item_view,1.0
E0015392,U01446,2026-01-08 16:47:10,item_view,1.0
E0015393,U01446,2026-01-03 17:39:14,item_view,1.0
E0015394,U01446,2026-01-07 09:20:41,share_invite,1.0
E0015395,U01446,2026-01-03 09:52:51,item_purchase,18.6
E0015396,U01447,2026-02-26 00:00:00,signup,1.0
E0015397,U01447,2026-02-26 00:04:08,tutorial_start,1.0
E0015398,U01447,2026-02-26 00:11:19,tutorial_complete,1.0
E0015399,U01447,2026-02-28 10:45:33,level_complete,1.0
E0015400,U01447,2026-02-27 18:13:43,level_complete,2.0
E0015401,U01447,2026-03-02 08:27:38,share_invite,1.0
E0015402,U01448,2026-02-27 00:00:00,signup,1.0
E0015403,U01448,2026-02-27 00:09:49,tutorial_start,1.0
E0015404,U01448,2026-02-27 00:23:46,tutorial_complete,1.0
E0015405,U01448,2026-03-02 15:38:51,level_complete,1.0
E0015406,U01448,2026-03-01 11:08:49,level_complete,2.0
E0015407,U01448,2026-02-28 15:13:08,level_complete,3.0
E0015408,U01448,2026-02-27 04:00:26,guild_join,1.0
E0015409,U01448,2026-03-03 20:02:27,item_view,1.0
E0015410,U01448,2026-03-02 17:39:23,item_view,1.0
E0015411,U01448,2026-02-27 23:37:30,item_view,1.0
E0015412,U01448,2026-03-03 13:21:38,item_view,1.0
E0015413,U01448,2026-02-28 05:40:49,marketplace_visit,1.0
E0015414,U01448,2026-02-27 06:10:37,marketplace_visit,1.0
E0015415,U01448,2026-03-02 07:09:49,marketplace_visit,1.0
E0015416,U01448,2026-02-27 15:58:39,wallet_connect,1.0
E0015417,U01448,2026-03-03 19:12:51,share_invite,1.0
E0015418,U01448,2026-03-17 13:18:25,item_purchase,3.54
E0015419,U01449,2026-02-14 00:00:00,signup,1.0
E0015420,U01449,2026-02-14 00:01:53,tutorial_start,1.0
E0015421,U01449,2026-02-16 20:55:51,share_invite,1.0
E0015422,U01450,2026-01-07 00:00:00,signup,1.0
E0015423,U01450,2026-01-07 00:04:43,tutorial_start,1.0
E0015424,U01450,2026-01-10 14:34:20,guild_join,1.0
E0015425,U01450,2026-01-12 06:50:00,item_view,1.0
E0015426,U01450,2026-01-12 16:01:03,item_view,1.0
E0015427,U01450,2026-01-10 06:35:47,item_view,1.0
E0015428,U01450,2026-01-10 18:52:06,marketplace_visit,1.0
E0015429,U01450,2026-01-08 15:57:51,marketplace_visit,1.0
E0015430,U01450,2026-01-09 23:14:04,marketplace_visit,1.0
E0015431,U01450,2026-01-09 16:40:21,wallet_connect,1.0
E0015432,U01451,2026-01-18 00:00:00,signup,1.0
E0015433,U01451,2026-01-18 00:07:23,tutorial_start,1.0
E0015434,U01451,2026-01-22 08:22:36,marketplace_visit,1.0
E0015435,U01451,2026-01-19 11:05:10,wallet_connect,1.0
E0015436,U01452,2026-01-03 00:00:00,signup,1.0
E0015437,U01452,2026-01-03 00:08:21,tutorial_start,1.0
E0015438,U01452,2026-01-05 05:50:43,guild_join,1.0
E0015439,U01452,2026-01-05 09:24:02,item_view,1.0
E0015440,U01452,2026-01-08 00:45:13,marketplace_visit,1.0
E0015441,U01452,2026-01-26 07:40:42,item_purchase,24.13
E0015442,U01452,2026-01-28 12:17:05,item_purchase,11.46
E0015443,U01452,2026-01-28 08:58:16,item_purchase,9.27
E0015444,U01452,2026-01-06 20:22:36,item_purchase,9.95
E0015445,U01452,2026-01-19 00:23:43,item_purchase,7.91
E0015446,U01453,2026-01-04 00:00:00,signup,1.0
E0015447,U01453,2026-01-04 00:03:49,tutorial_start,1.0
E0015448,U01454,2026-01-15 00:00:00,signup,1.0
E0015449,U01454,2026-01-15 00:02:01,tutorial_start,1.0
E0015450,U01454,2026-01-15 00:21:55,tutorial_complete,1.0
E0015451,U01454,2026-01-16 20:26:11,level_complete,1.0
E0015452,U01454,2026-01-16 09:02:07,level_complete,2.0
E0015453,U01454,2026-01-15 13:10:26,level_complete,3.0
E0015454,U01454,2026-01-17 14:59:29,level_complete,4.0
E0015455,U01454,2026-01-15 09:51:27,quest_complete,1.0
E0015456,U01454,2026-01-15 06:39:15,item_view,1.0
E0015457,U01454,2026-01-16 18:08:00,item_view,1.0
E0015458,U01454,2026-01-15 00:26:57,item_view,1.0
E0015459,U01454,2026-01-15 21:33:42,share_invite,1.0
E0015460,U01454,2026-02-03 19:16:20,item_purchase,6.75
E0015461,U01454,2026-02-07 02:12:14,item_purchase,5.53
E0015462,U01455,2026-02-04 00:00:00,signup,1.0
E0015463,U01455,2026-02-04 00:03:45,tutorial_start,1.0
E0015464,U01456,2026-01-04 00:00:00,signup,1.0
E0015465,U01456,2026-01-04 00:09:59,tutorial_start,1.0
E0015466,U01456,2026-01-04 00:18:53,tutorial_complete,1.0
E0015467,U01456,2026-01-04 21:32:21,level_complete,1.0
E0015468,U01456,2026-01-04 11:56:52,level_complete,2.0
E0015469,U01456,2026-01-08 05:19:42,level_complete,3.0
E0015470,U01456,2026-01-07 21:06:35,level_complete,4.0
E0015471,U01457,2026-03-01 00:00:00,signup,1.0
E0015472,U01457,2026-03-01 00:09:21,tutorial_start,1.0
E0015473,U01457,2026-03-01 00:27:58,tutorial_complete,1.0
E0015474,U01457,2026-03-04 06:21:28,level_complete,1.0
E0015475,U01457,2026-03-03 16:05:31,level_complete,2.0
E0015476,U01457,2026-03-03 07:54:44,level_complete,3.0
E0015477,U01457,2026-03-04 21:43:04,level_complete,4.0
E0015478,U01457,2026-03-03 16:47:28,level_complete,5.0
E0015479,U01457,2026-03-01 17:47:48,level_complete,6.0
E0015480,U01457,2026-03-04 19:30:28,level_complete,7.0
E0015481,U01457,2026-03-02 10:15:23,quest_complete,1.0
E0015482,U01457,2026-03-02 19:56:18,guild_join,1.0
E0015483,U01457,2026-03-04 09:34:22,item_view,1.0
E0015484,U01457,2026-03-03 16:12:22,marketplace_visit,1.0
E0015485,U01457,2026-03-04 04:59:09,marketplace_visit,1.0
E0015486,U01458,2026-01-28 00:00:00,signup,1.0
E0015487,U01458,2026-01-28 00:06:38,tutorial_start,1.0
E0015488,U01458,2026-01-28 00:18:49,tutorial_complete,1.0
E0015489,U01458,2026-01-31 21:29:55,level_complete,1.0
E0015490,U01458,2026-02-01 22:01:37,level_complete,2.0
E0015491,U01458,2026-02-01 10:28:53,level_complete,3.0
E0015492,U01458,2026-01-30 11:34:36,level_complete,4.0
E0015493,U01458,2026-01-28 18:45:48,level_complete,5.0
E0015494,U01458,2026-01-30 16:09:02,level_complete,6.0
E0015495,U01458,2026-01-29 17:09:55,marketplace_visit,1.0
E0015496,U01458,2026-02-02 02:43:37,marketplace_visit,1.0
E0015497,U01458,2026-01-31 22:27:46,marketplace_visit,1.0
E0015498,U01459,2026-01-16 00:00:00,signup,1.0
E0015499,U01459,2026-01-16 00:01:17,tutorial_start,1.0
E0015500,U01459,2026-01-16 00:06:43,tutorial_complete,1.0
E0015501,U01459,2026-01-18 04:18:53,level_complete,1.0
E0015502,U01459,2026-01-16 14:05:55,level_complete,2.0
E0015503,U01459,2026-01-20 02:40:39,level_complete,3.0
E0015504,U01459,2026-01-19 01:01:54,level_complete,4.0
E0015505,U01459,2026-01-19 21:14:24,level_complete,5.0
E0015506,U01459,2026-01-20 23:47:00,level_complete,6.0
E0015507,U01459,2026-01-17 02:12:33,quest_complete,1.0
E0015508,U01459,2026-01-18 16:50:15,guild_join,1.0
E0015509,U01459,2026-01-17 14:45:20,wallet_connect,1.0
E0015510,U01460,2026-01-31 00:00:00,signup,1.0
E0015511,U01460,2026-01-31 00:05:41,tutorial_start,1.0
E0015512,U01460,2026-02-01 21:11:57,guild_join,1.0
E0015513,U01460,2026-02-02 21:16:29,marketplace_visit,1.0
E0015514,U01461,2026-02-17 00:00:00,signup,1.0
E0015515,U01461,2026-02-17 00:03:17,tutorial_start,1.0
E0015516,U01461,2026-02-17 00:14:15,tutorial_complete,1.0
E0015517,U01461,2026-02-17 16:20:55,level_complete,1.0
E0015518,U01461,2026-02-20 05:45:13,level_complete,2.0
E0015519,U01461,2026-02-18 02:36:55,level_complete,3.0
E0015520,U01461,2026-02-18 16:28:40,level_complete,4.0
E0015521,U01461,2026-02-18 01:08:55,level_complete,5.0
E0015522,U01461,2026-02-17 21:12:46,quest_complete,1.0
E0015523,U01461,2026-02-19 04:27:36,marketplace_visit,1.0
E0015524,U01461,2026-03-01 00:13:03,item_purchase,6.02
E0015525,U01461,2026-03-17 23:54:59,item_purchase,25.75
E0015526,U01461,2026-03-14 16:09:05,item_purchase,2.8
E0015527,U01461,2026-02-23 21:16:07,item_purchase,5.92
E0015528,U01462,2026-01-19 00:00:00,signup,1.0
E0015529,U01462,2026-01-19 00:01:37,tutorial_start,1.0
E0015530,U01462,2026-01-19 00:07:04,tutorial_complete,1.0
E0015531,U01462,2026-01-20 03:02:11,level_complete,1.0
E0015532,U01462,2026-01-22 18:52:43,level_complete,2.0
E0015533,U01462,2026-01-20 13:50:59,level_complete,3.0
E0015534,U01462,2026-01-22 16:49:24,wallet_connect,1.0
E0015535,U01462,2026-01-23 19:26:47,share_invite,1.0
E0015536,U01463,2026-01-03 00:00:00,signup,1.0
E0015537,U01463,2026-01-03 00:05:04,tutorial_start,1.0
E0015538,U01463,2026-01-03 00:24:33,tutorial_complete,1.0
E0015539,U01463,2026-01-06 20:34:29,level_complete,1.0
E0015540,U01463,2026-01-05 10:10:06,level_complete,2.0
E0015541,U01463,2026-01-05 10:35:44,level_complete,3.0
E0015542,U01463,2026-01-06 03:16:17,level_complete,4.0
E0015543,U01463,2026-01-03 21:09:02,level_complete,5.0
E0015544,U01463,2026-01-05 13:12:38,level_complete,6.0
E0015545,U01463,2026-01-05 17:38:17,quest_complete,1.0
